=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  4.656887E+07 |  3.949810E+07
     2 |      100 |  4.560304E+07 |  3.949810E+07
     3 |      150 |  4.489367E+07 |  3.949810E+07
     4 |      200 |  4.418360E+07 |  3.949810E+07
     5 |      250 |  4.394554E+07 |  3.949810E+07
     6 |      300 |  4.275849E+07 |  3.932931E+07
     7 |      350 |  4.250460E+07 |  3.932931E+07
     8 |      400 |  4.249012E+07 |  3.932931E+07
     9 |      450 |  4.183608E+07 |  3.612600E+07
    10 |      500 |  4.153522E+07 |  3.565842E+07
    11 |      550 |  4.107043E+07 |  3.565842E+07
    12 |      600 |  4.084183E+07 |  3.565842E+07
    13 |      650 |  4.076639E+07 |  3.565842E+07
    14 |      700 |  4.076639E+07 |  3.565842E+07
    15 |      750 |  4.076495E+07 |  3.565842E+07
    16 |      800 |  4.068095E+07 |  3.565842E+07
    17 |      850 |  4.063586E+07 |  3.565842E+07
    18 |      900 |  4.063546E+07 |  3.565842E+07
    19 |      950 |  4.056826E+07 |  3.565842E+07
    20 |     1000 |  4.056642E+07 |  3.565842E+07
    21 |     1050 |  4.055910E+07 |  3.565842E+07
    22 |     1100 |  4.041568E+07 |  3.565842E+07
    23 |     1150 |  4.033952E+07 |  3.565842E+07
    24 |     1200 |  4.033952E+07 |  3.565842E+07
    25 |     1250 |  4.019028E+07 |  3.565842E+07
    26 |     1300 |  4.019028E+07 |  3.565842E+07
    27 |     1350 |  4.018946E+07 |  3.565842E+07
    28 |     1400 |  4.011423E+07 |  3.565842E+07
    29 |     1450 |  3.973614E+07 |  3.565842E+07
    30 |     1500 |  3.957559E+07 |  3.565842E+07
    31 |     1550 |  3.950025E+07 |  3.565842E+07
    32 |     1600 |  3.941593E+07 |  3.565842E+07
    33 |     1650 |  3.933794E+07 |  3.565842E+07
    34 |     1700 |  3.933615E+07 |  3.565842E+07
    35 |     1750 |  3.933501E+07 |  3.565842E+07
    36 |     1800 |  3.932679E+07 |  3.565842E+07
    37 |     1850 |  3.931115E+07 |  3.565842E+07
    38 |     1900 |  3.930962E+07 |  3.565842E+07
    39 |     1950 |  3.930962E+07 |  3.565842E+07
    40 |     2000 |  3.930899E+07 |  3.565842E+07
