=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  3.378939E+07 |  2.053016E+07
     2 |      100 |  3.128177E+07 |  2.052566E+07
     3 |      150 |  3.032260E+07 |  1.905630E+07
     4 |      200 |  2.894359E+07 |  1.905630E+07
     5 |      250 |  2.685681E+07 |  1.900602E+07
     6 |      300 |  2.602843E+07 |  1.676966E+07
     7 |      350 |  2.535032E+07 |  1.676966E+07
     8 |      400 |  2.492284E+07 |  1.676966E+07
     9 |      450 |  2.396309E+07 |  1.540787E+07
    10 |      500 |  2.339492E+07 |  1.540787E+07
    11 |      550 |  2.265863E+07 |  1.540787E+07
    12 |      600 |  2.209158E+07 |  1.540787E+07
    13 |      650 |  2.154970E+07 |  1.540787E+07
    14 |      700 |  2.086086E+07 |  1.540787E+07
    15 |      750 |  2.056006E+07 |  1.540787E+07
    16 |      800 |  2.042035E+07 |  1.540787E+07
    17 |      850 |  2.014893E+07 |  1.540787E+07
    18 |      900 |  2.003729E+07 |  1.540787E+07
    19 |      950 |  1.988606E+07 |  1.540787E+07
    20 |     1000 |  1.965378E+07 |  1.540787E+07
    21 |     1050 |  1.927515E+07 |  1.538982E+07
    22 |     1100 |  1.924852E+07 |  1.538982E+07
    23 |     1150 |  1.914119E+07 |  1.538982E+07
    24 |     1200 |  1.896166E+07 |  1.538982E+07
    25 |     1250 |  1.875007E+07 |  1.538982E+07
    26 |     1300 |  1.871839E+07 |  1.538982E+07
    27 |     1350 |  1.868976E+07 |  1.538982E+07
    28 |     1400 |  1.855533E+07 |  1.538982E+07
    29 |     1450 |  1.852507E+07 |  1.538982E+07
    30 |     1500 |  1.842445E+07 |  1.538982E+07
    31 |     1550 |  1.820252E+07 |  1.532646E+07
    32 |     1600 |  1.820252E+07 |  1.532646E+07
    33 |     1650 |  1.820041E+07 |  1.532646E+07
    34 |     1700 |  1.812807E+07 |  1.532646E+07
    35 |     1750 |  1.812807E+07 |  1.532646E+07
    36 |     1800 |  1.805087E+07 |  1.532646E+07
    37 |     1850 |  1.805087E+07 |  1.532646E+07
    38 |     1900 |  1.804638E+07 |  1.532646E+07
    39 |     1950 |  1.797164E+07 |  1.532646E+07
    40 |     2000 |  1.796804E+07 |  1.532646E+07
    41 |     2050 |  1.796758E+07 |  1.532646E+07
    42 |     2100 |  1.796645E+07 |  1.532646E+07
    43 |     2150 |  1.796615E+07 |  1.532646E+07
    44 |     2200 |  1.794225E+07 |  1.532646E+07
    45 |     2250 |  1.794022E+07 |  1.532646E+07
    46 |     2300 |  1.793679E+07 |  1.532646E+07
    47 |     2350 |  1.785970E+07 |  1.522233E+07
    48 |     2400 |  1.785409E+07 |  1.522233E+07
    49 |     2450 |  1.784965E+07 |  1.522233E+07
    50 |     2500 |  1.772057E+07 |  1.522233E+07
    51 |     2550 |  1.771860E+07 |  1.522233E+07
    52 |     2600 |  1.771798E+07 |  1.522233E+07
    53 |     2650 |  1.771749E+07 |  1.522233E+07
    54 |     2700 |  1.771746E+07 |  1.522233E+07
    55 |     2750 |  1.771620E+07 |  1.522233E+07
    56 |     2800 |  1.771620E+07 |  1.522233E+07
    57 |     2850 |  1.763959E+07 |  1.306334E+07
    58 |     2900 |  1.759867E+07 |  1.306334E+07
    59 |     2950 |  1.755000E+07 |  1.306334E+07
    60 |     3000 |  1.750386E+07 |  1.306334E+07
    61 |     3050 |  1.745715E+07 |  1.306334E+07
    62 |     3100 |  1.731436E+07 |  1.306334E+07
    63 |     3150 |  1.722482E+07 |  1.306334E+07
    64 |     3200 |  1.722448E+07 |  1.306334E+07
    65 |     3250 |  1.717729E+07 |  1.306334E+07
    66 |     3300 |  1.710335E+07 |  1.306334E+07
    67 |     3350 |  1.701707E+07 |  1.306334E+07
    68 |     3400 |  1.689609E+07 |  1.306334E+07
    69 |     3450 |  1.689571E+07 |  1.306334E+07
    70 |     3500 |  1.689422E+07 |  1.306334E+07
    71 |     3550 |  1.689304E+07 |  1.306334E+07
    72 |     3600 |  1.689164E+07 |  1.306334E+07
    73 |     3650 |  1.688892E+07 |  1.304001E+07
    74 |     3700 |  1.681523E+07 |  1.304001E+07
    75 |     3750 |  1.681522E+07 |  1.304001E+07
    76 |     3800 |  1.679857E+07 |  1.304001E+07
    77 |     3850 |  1.679753E+07 |  1.304001E+07
    78 |     3900 |  1.679704E+07 |  1.304001E+07
    79 |     3950 |  1.679520E+07 |  1.304001E+07
    80 |     4000 |  1.679325E+07 |  1.304001E+07
    81 |     4050 |  1.679325E+07 |  1.304001E+07
    82 |     4100 |  1.679272E+07 |  1.304001E+07
    83 |     4150 |  1.679033E+07 |  1.304001E+07
    84 |     4200 |  1.677489E+07 |  1.304001E+07
    85 |     4250 |  1.677489E+07 |  1.304001E+07
    86 |     4300 |  1.670039E+07 |  1.304001E+07
    87 |     4350 |  1.670039E+07 |  1.304001E+07
    88 |     4400 |  1.668317E+07 |  1.304001E+07
    89 |     4450 |  1.668285E+07 |  1.304001E+07
    90 |     4500 |  1.668254E+07 |  1.304001E+07
    91 |     4550 |  1.667919E+07 |  1.304001E+07
    92 |     4600 |  1.663333E+07 |  1.304001E+07
    93 |     4650 |  1.663333E+07 |  1.304001E+07
    94 |     4700 |  1.663253E+07 |  1.304001E+07
    95 |     4750 |  1.663234E+07 |  1.304001E+07
    96 |     4800 |  1.663225E+07 |  1.304001E+07
    97 |     4850 |  1.663225E+07 |  1.304001E+07
    98 |     4900 |  1.663186E+07 |  1.304001E+07
    99 |     4950 |  1.663186E+07 |  1.304001E+07
   100 |     5000 |  1.663171E+07 |  1.304001E+07
