=================================================
n_gen  |  n_eval  |     f_avg     |     f_min    
=================================================
     1 |       50 |  6.971618E+07 |  5.231671E+07
     2 |      100 |  6.511092E+07 |  4.626466E+07
     3 |      150 |  6.066226E+07 |  4.626466E+07
     4 |      200 |  5.761584E+07 |  4.626466E+07
     5 |      250 |  5.661998E+07 |  4.626466E+07
     6 |      300 |  5.507710E+07 |  4.421890E+07
     7 |      350 |  5.330382E+07 |  4.318423E+07
     8 |      400 |  5.206770E+07 |  4.295168E+07
     9 |      450 |  5.063509E+07 |  4.295168E+07
    10 |      500 |  4.965997E+07 |  4.295168E+07
    11 |      550 |  4.905027E+07 |  4.274630E+07
    12 |      600 |  4.790103E+07 |  4.274630E+07
    13 |      650 |  4.706706E+07 |  4.274630E+07
    14 |      700 |  4.657894E+07 |  4.274630E+07
    15 |      750 |  4.615829E+07 |  4.035839E+07
    16 |      800 |  4.573467E+07 |  4.035839E+07
    17 |      850 |  4.548949E+07 |  4.035839E+07
    18 |      900 |  4.537390E+07 |  4.035839E+07
    19 |      950 |  4.516187E+07 |  4.018348E+07
    20 |     1000 |  4.482102E+07 |  3.965126E+07
    21 |     1050 |  4.466204E+07 |  3.903697E+07
    22 |     1100 |  4.433943E+07 |  3.903697E+07
    23 |     1150 |  4.433225E+07 |  3.903697E+07
    24 |     1200 |  4.418573E+07 |  3.903697E+07
    25 |     1250 |  4.406881E+07 |  3.903697E+07
    26 |     1300 |  4.392589E+07 |  3.903697E+07
    27 |     1350 |  4.384308E+07 |  3.903697E+07
    28 |     1400 |  4.381701E+07 |  3.903697E+07
    29 |     1450 |  4.371103E+07 |  3.903697E+07
    30 |     1500 |  4.355844E+07 |  3.903697E+07
    31 |     1550 |  4.335131E+07 |  3.903697E+07
    32 |     1600 |  4.328544E+07 |  3.903697E+07
    33 |     1650 |  4.324232E+07 |  3.903697E+07
    34 |     1700 |  4.312338E+07 |  3.903697E+07
    35 |     1750 |  4.308947E+07 |  3.903697E+07
    36 |     1800 |  4.306394E+07 |  3.903697E+07
    37 |     1850 |  4.298947E+07 |  3.903697E+07
    38 |     1900 |  4.288797E+07 |  3.903697E+07
    39 |     1950 |  4.287544E+07 |  3.903697E+07
    40 |     2000 |  4.279241E+07 |  3.903697E+07
    41 |     2050 |  4.274498E+07 |  3.903697E+07
    42 |     2100 |  4.272586E+07 |  3.903697E+07
    43 |     2150 |  4.272586E+07 |  3.903697E+07
    44 |     2200 |  4.265066E+07 |  3.903697E+07
    45 |     2250 |  4.252778E+07 |  3.903697E+07
    46 |     2300 |  4.251855E+07 |  3.903697E+07
    47 |     2350 |  4.251771E+07 |  3.903697E+07
    48 |     2400 |  4.234958E+07 |  3.903697E+07
    49 |     2450 |  4.217881E+07 |  3.903697E+07
    50 |     2500 |  4.217877E+07 |  3.903697E+07
    51 |     2550 |  4.217500E+07 |  3.903697E+07
